,__type,AreaNum,AreaType,BallotOrder,CandidateID,CountyID,CountyName,CurrentDateTime,IsReported,OfficeSeqNo,PartyCode,PartyName,PrecinctName,PrecinctsPartial,PrecinctsReporting,RaceID,RaceName,RecountPercent,RecountVotes,StatePrecinctID,TotalPrecincts,VoteFor,Winner,calcCandidate,calcCandidatePercentage,calcCandidateVotes,Unnamed: 26
19,MapData:#MontanaWebServices,Montana,,0,9001,1,Beaverhead,,False,99501,,,PRECINCT 12 - D.CITY,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,10,731,1,False,For,0,0,
20,MapData:#MontanaWebServices,Montana,,0,9002,1,Beaverhead,,False,99501,,,PRECINCT 14 - D.CITY,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,11,731,1,False,Against,0,0,
21,MapData:#MontanaWebServices,Montana,,0,9001,1,Beaverhead,,False,99501,,,PRECINCT 14 - D.CITY,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,11,731,1,False,For,0,0,
22,MapData:#MontanaWebServices,Montana,,0,9002,1,Beaverhead,,False,99501,,,PRECINCT 17 - REICHLE,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,12,731,1,False,Against,0,0,
23,MapData:#MontanaWebServices,Montana,,0,9001,1,Beaverhead,,False,99501,,,PRECINCT 17 - REICHLE,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,12,731,1,False,For,0,0,
24,MapData:#MontanaWebServices,Montana,,0,9002,1,Beaverhead,,False,99501,,,PRECINCT 19 - POLARIS,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,13,731,1,False,Against,0,0,
25,MapData:#MontanaWebServices,Montana,,0,9001,1,Beaverhead,,False,99501,,,PRECINCT 19 - POLARIS,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,13,731,1,False,For,0,0,
26,MapData:#MontanaWebServices,Montana,,0,9002,1,Beaverhead,,False,99501,,,PRECINCT 20 - JACKSON,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,14,731,1,False,Against,0,0,
27,MapData:#MontanaWebServices,Montana,,0,9001,1,Beaverhead,,False,99501,,,PRECINCT 20 - JACKSON,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,14,731,1,False,For,0,0,
28,MapData:#MontanaWebServices,Montana,,0,9002,1,Beaverhead,,False,99501,,,PRECINCT 21 - WISDOM,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,15,731,1,False,Against,0,0,
29,MapData:#MontanaWebServices,Montana,,0,9001,1,Beaverhead,,False,99501,,,PRECINCT 21 - WISDOM,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,15,731,1,False,For,0,0,
30,MapData:#MontanaWebServices,Montana,,0,9002,1,Beaverhead,,False,99501,,,PRECINCT 23 - WISE RIVER,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,16,731,1,False,Against,0,0,
31,MapData:#MontanaWebServices,Montana,,0,9001,1,Beaverhead,,False,99501,,,PRECINCT 23 - WISE RIVER,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,16,731,1,False,For,0,0,
32,MapData:#MontanaWebServices,Montana,,0,9002,2,Big Horn,,False,99501,,,PRECINCT #1,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,1,731,1,False,Against,0,0,
33,MapData:#MontanaWebServices,Montana,,0,9001,2,Big Horn,,False,99501,,,PRECINCT #1,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,1,731,1,False,For,0,0,
34,MapData:#MontanaWebServices,Montana,,0,9002,2,Big Horn,,False,99501,,,PRECINCT #2,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,8,731,1,False,Against,0,0,
35,MapData:#MontanaWebServices,Montana,,0,9001,2,Big Horn,,False,99501,,,PRECINCT #2,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,8,731,1,False,For,0,0,
36,MapData:#MontanaWebServices,Montana,,0,9002,2,Big Horn,,False,99501,,,PRECINCT #3,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,12,731,1,False,Against,0,0,
37,MapData:#MontanaWebServices,Montana,,0,9001,2,Big Horn,,False,99501,,,PRECINCT #3,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,12,731,1,False,For,0,0,
38,MapData:#MontanaWebServices,Montana,,0,9002,2,Big Horn,,False,99501,,,PRECINCT #4,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,13,731,1,False,Against,0,0,
39,MapData:#MontanaWebServices,Montana,,0,9001,2,Big Horn,,False,99501,,,PRECINCT #4,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,13,731,1,False,For,0,0,
40,MapData:#MontanaWebServices,Montana,,0,9002,2,Big Horn,,False,99501,,,PRECINCT #4N,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,15,731,1,False,Against,0,0,
41,MapData:#MontanaWebServices,Montana,,0,9001,2,Big Horn,,False,99501,,,PRECINCT #4N,0,0,450000000004779,CI-126 A CONSTITUTIONAL AMENDMENT PROPOSED BY INITIATIVE PETITION,0,0,15,731,1,False,For,0,0,
