,__type,AreaNum,AreaType,BallotOrder,CandidateID,CountyID,CountyName,CurrentDateTime,IsReported,OfficeSeqNo,PartyCode,PartyName,PrecinctName,PrecinctsPartial,PrecinctsReporting,RaceID,RaceName,RecountPercent,RecountVotes,StatePrecinctID,TotalPrecincts,VoteFor,Winner,calcCandidate,calcCandidatePercentage,calcCandidateVotes,Unnamed: 26
34,MapData:#MontanaWebServices,1ST CONGRESSIONAL,,2,23795,1,Beaverhead,,False,2001,DEM,Democrat,PRECINCT 17 - REICHLE,0,0,450000000001603,UNITED STATES REPRESENTATIVE,0,0,12,345,1,False,MONICA TRANEL,0,0,
35,MapData:#MontanaWebServices,1ST CONGRESSIONAL,,99,23794,1,Beaverhead,,False,2001,LIB,Libertarian,PRECINCT 17 - REICHLE,0,0,450000000001603,UNITED STATES REPRESENTATIVE,0,0,12,345,1,False,DENNIS HAYES,0,0,
36,MapData:#MontanaWebServices,1ST CONGRESSIONAL,,99,23793,1,Beaverhead,,False,2001,REP,Republican,PRECINCT 19 - POLARIS,0,0,450000000001603,UNITED STATES REPRESENTATIVE,0,0,13,345,1,False,RYAN K ZINKE,0,0,
37,MapData:#MontanaWebServices,1ST CONGRESSIONAL,,2,23795,1,Beaverhead,,False,2001,DEM,Democrat,PRECINCT 19 - POLARIS,0,0,450000000001603,UNITED STATES REPRESENTATIVE,0,0,13,345,1,False,MONICA TRANEL,0,0,
38,MapData:#MontanaWebServices,1ST CONGRESSIONAL,,99,23794,1,Beaverhead,,False,2001,LIB,Libertarian,PRECINCT 19 - POLARIS,0,0,450000000001603,UNITED STATES REPRESENTATIVE,0,0,13,345,1,False,DENNIS HAYES,0,0,
39,MapData:#MontanaWebServices,1ST CONGRESSIONAL,,99,23793,1,Beaverhead,,False,2001,REP,Republican,PRECINCT 20 - JACKSON,0,0,450000000001603,UNITED STATES REPRESENTATIVE,0,0,14,345,1,False,RYAN K ZINKE,0,0,
40,MapData:#MontanaWebServices,1ST CONGRESSIONAL,,2,23795,1,Beaverhead,,False,2001,DEM,Democrat,PRECINCT 20 - JACKSON,0,0,450000000001603,UNITED STATES REPRESENTATIVE,0,0,14,345,1,False,MONICA TRANEL,0,0,
41,MapData:#MontanaWebServices,1ST CONGRESSIONAL,,99,23794,1,Beaverhead,,False,2001,LIB,Libertarian,PRECINCT 20 - JACKSON,0,0,450000000001603,UNITED STATES REPRESENTATIVE,0,0,14,345,1,False,DENNIS HAYES,0,0,
42,MapData:#MontanaWebServices,1ST CONGRESSIONAL,,99,23793,1,Beaverhead,,False,2001,REP,Republican,PRECINCT 21 - WISDOM,0,0,450000000001603,UNITED STATES REPRESENTATIVE,0,0,15,345,1,False,RYAN K ZINKE,0,0,
43,MapData:#MontanaWebServices,1ST CONGRESSIONAL,,2,23795,1,Beaverhead,,False,2001,DEM,Democrat,PRECINCT 21 - WISDOM,0,0,450000000001603,UNITED STATES REPRESENTATIVE,0,0,15,345,1,False,MONICA TRANEL,0,0,
44,MapData:#MontanaWebServices,1ST CONGRESSIONAL,,99,23794,1,Beaverhead,,False,2001,LIB,Libertarian,PRECINCT 21 - WISDOM,0,0,450000000001603,UNITED STATES REPRESENTATIVE,0,0,15,345,1,False,DENNIS HAYES,0,0,
45,MapData:#MontanaWebServices,1ST CONGRESSIONAL,,99,23793,1,Beaverhead,,False,2001,REP,Republican,PRECINCT 23 - WISE RIVER,0,0,450000000001603,UNITED STATES REPRESENTATIVE,0,0,16,345,1,False,RYAN K ZINKE,0,0,
46,MapData:#MontanaWebServices,1ST CONGRESSIONAL,,2,23795,1,Beaverhead,,False,2001,DEM,Democrat,PRECINCT 23 - WISE RIVER,0,0,450000000001603,UNITED STATES REPRESENTATIVE,0,0,16,345,1,False,MONICA TRANEL,0,0,
47,MapData:#MontanaWebServices,1ST CONGRESSIONAL,,99,23794,1,Beaverhead,,False,2001,LIB,Libertarian,PRECINCT 23 - WISE RIVER,0,0,450000000001603,UNITED STATES REPRESENTATIVE,0,0,16,345,1,False,DENNIS HAYES,0,0,
48,MapData:#MontanaWebServices,Montana,,2,23787,1,Beaverhead,,False,500,REP,Republican,PRECINCT 01 - D-CITY,0,0,450000000001601,PRESIDENT & VICE PRESIDENT,0,0,1,731,1,False,DONALD J. TRUMP,0,0,
49,MapData:#MontanaWebServices,Montana,,2,24376,1,Beaverhead,,False,500,DEM,Democrat,PRECINCT 01 - D-CITY,0,0,450000000001601,PRESIDENT & VICE PRESIDENT,0,0,1,731,1,False,KAMALA D. HARRIS,0,0,
50,MapData:#MontanaWebServices,Montana,,4,24377,1,Beaverhead,,False,500,LIB,Libertarian,PRECINCT 01 - D-CITY,0,0,450000000001601,PRESIDENT & VICE PRESIDENT,0,0,1,731,1,False,CHASE OLIVER,0,0,
51,MapData:#MontanaWebServices,Montana,,5,24416,1,Beaverhead,,False,500,GRN,Green,PRECINCT 01 - D-CITY,0,0,450000000001601,PRESIDENT & VICE PRESIDENT,0,0,1,731,1,False,JILL STEIN,0,0,
52,MapData:#MontanaWebServices,Montana,,2,24324,1,Beaverhead,,False,500,WTP,We The People,PRECINCT 01 - D-CITY,0,0,450000000001601,PRESIDENT & VICE PRESIDENT,0,0,1,731,1,False,ROBERT F. KENNEDY JR.,0,0,
53,MapData:#MontanaWebServices,Montana,,2,23787,1,Beaverhead,,False,500,REP,Republican,PRECINCT 02 - D-RURAL,0,0,450000000001601,PRESIDENT & VICE PRESIDENT,0,0,2,731,1,False,DONALD J. TRUMP,0,0,
54,MapData:#MontanaWebServices,Montana,,2,24376,1,Beaverhead,,False,500,DEM,Democrat,PRECINCT 02 - D-RURAL,0,0,450000000001601,PRESIDENT & VICE PRESIDENT,0,0,2,731,1,False,KAMALA D. HARRIS,0,0,
55,MapData:#MontanaWebServices,Montana,,4,24377,1,Beaverhead,,False,500,LIB,Libertarian,PRECINCT 02 - D-RURAL,0,0,450000000001601,PRESIDENT & VICE PRESIDENT,0,0,2,731,1,False,CHASE OLIVER,0,0,
56,MapData:#MontanaWebServices,Montana,,5,24416,1,Beaverhead,,False,500,GRN,Green,PRECINCT 02 - D-RURAL,0,0,450000000001601,PRESIDENT & VICE PRESIDENT,0,0,2,731,1,False,JILL STEIN,0,0,
57,MapData:#MontanaWebServices,Montana,,2,24324,1,Beaverhead,,False,500,WTP,We The People,PRECINCT 02 - D-RURAL,0,0,450000000001601,PRESIDENT & VICE PRESIDENT,0,0,2,731,1,False,ROBERT F. KENNEDY JR.,0,0,
58,MapData:#MontanaWebServices,Montana,,2,23787,1,Beaverhead,,False,500,REP,Republican,PRECINCT 03 - D.RURAL,0,0,450000000001601,PRESIDENT & VICE PRESIDENT,0,0,3,731,1,False,DONALD J. TRUMP,0,0,
59,MapData:#MontanaWebServices,Montana,,2,24376,1,Beaverhead,,False,500,DEM,Democrat,PRECINCT 03 - D.RURAL,0,0,450000000001601,PRESIDENT & VICE PRESIDENT,0,0,3,731,1,False,KAMALA D. HARRIS,0,0,
60,MapData:#MontanaWebServices,Montana,,4,24377,1,Beaverhead,,False,500,LIB,Libertarian,PRECINCT 03 - D.RURAL,0,0,450000000001601,PRESIDENT & VICE PRESIDENT,0,0,3,731,1,False,CHASE OLIVER,0,0,
61,MapData:#MontanaWebServices,Montana,,5,24416,1,Beaverhead,,False,500,GRN,Green,PRECINCT 03 - D.RURAL,0,0,450000000001601,PRESIDENT & VICE PRESIDENT,0,0,3,731,1,False,JILL STEIN,0,0,
62,MapData:#MontanaWebServices,Montana,,2,24324,1,Beaverhead,,False,500,WTP,We The People,PRECINCT 03 - D.RURAL,0,0,450000000001601,PRESIDENT & VICE PRESIDENT,0,0,3,731,1,False,ROBERT F. KENNEDY JR.,0,0,
63,MapData:#MontanaWebServices,Montana,,2,23787,1,Beaverhead,,False,500,REP,Republican,PRECINCT 04 - LIMA,0,0,450000000001601,PRESIDENT & VICE PRESIDENT,0,0,4,731,1,False,DONALD J. TRUMP,0,0,
64,MapData:#MontanaWebServices,Montana,,2,24376,1,Beaverhead,,False,500,DEM,Democrat,PRECINCT 04 - LIMA,0,0,450000000001601,PRESIDENT & VICE PRESIDENT,0,0,4,731,1,False,KAMALA D. HARRIS,0,0,
